"Comp-BL1-H :: BL1-H"
14298.032227
8241.010742
12197.010742
23600.015625
14554.013672
14035.008789
6747.020508
21000.021484
14214.038086
12859.017578
14974.051758
12936.018555
48932.062500
10014.012695
12538.014648
13771.015625
12051.051758
7910.021973
10318.021484
40545.066406
8225.016602
13725.018555
11117.026367
11356.021484
10898.011719
13945.026367
9659.022461
12541.033203
8867.028320
31678.037109
32715.015625
7264.032227
13783.007813
6754.011230
7502.024414
6002.053711
17549.037109
12315.020508
10098.015625
6416.008789
10458.003906
23349.021484
9093.033203
9813.018555
28988.031250
17814.013672
23172.042969
19313.023438
19109.009766
5817.010254
8148.000000
6651.016602
5991.014648
10724.010742
12911.023438
10282.018555
8527.021484
9062.034180
9149.015625
12807.017578
4916.012695
30360.035156
12742.006836
4175.004883
12058.016602
5306.017578
14488.061523
7578.012207
34796.031250
8842.010742
11122.020508
29324.019531
9146.051758
19887.019531
25874.019531
46788.062500
7002.018066
13595.013672
6585.024902
7703.015137
11137.016602
13353.026367
10676.010742
6286.011230
8143.006836
9630.012695
31157.031250
11418.013672
9187.017578
13765.023438
6557.033691
14181.019531
6738.014648
10596.005859
8769.036133
3473.010498
19598.021484
22152.011719
7614.014160
6301.016113
14062.031250
11960.029297
10906.011719
12160.012695
9159.019531
6007.011230
15078.035156
6625.016602
10349.040039
9601.016602
13873.013672
23492.042969
10581.027344
9180.018555
11976.009766
11345.016602
6799.016602
11400.020508
15999.019531
13640.027344
12255.010742
13918.027344
15929.018555
9735.016602
12119.019531
12179.013672
9093.036133
13337.029297
12658.014648
13868.018555
7679.011230
19864.033203
13222.015625
11830.013672
6372.015137
11199.017578
26748.025391
17141.023438
8372.030273
7061.009277
8706.038086
7564.008301
19619.019531
11130.002930
13691.029297
17715.041016
11276.011719
9012.014648
18329.027344
17257.025391
6627.005371
7392.033691
10956.029297
11302.035156
23047.029297
12974.018555
8540.023438
17801.019531
12639.027344
14892.009766
9547.032227
13478.030273
9735.000000
15697.029297
16098.031250
10548.005859
19174.013672
22165.015625
10803.021484
8552.020508
15542.014648
15147.012695
9023.011719
11214.041016
