"Comp-BL1-H :: BL1-H"
82686.992188
204735.062500
65209.097656
97453.992188
152693.984375
213878.062500
111145.171875
78928.085938
294228.156250
264343.125000
76413.453125
183560.984375
264689.000000
94267.156250
66327.000000
240334.984375
59535.093750
69096.164063
79262.476563
265832.000000
230756.250000
116517.992188
242270.312500
81058.992188
136376.375000
354717.843750
91144.226563
311607.968750
114704.992188
148403.000000
144380.000000
212704.984375
193231.984375
81465.992188
63656.996094
246907.984375
160997.984375
141609.000000
58599.996094
213977.984375
175186.984375
96711.992188
95129.992188
29068.998047
64353.996094
291117.343750
92727.257813
216055.734375
99563.062500
255915.984375
87797.992188
287997.000000
137392.000000
115938.992188
300326.281250
95538.179688
86115.109375
141905.156250
112681.992188
84109.992188
213933.984375
193706.984375
143141.093750
148588.109375
67340.320313
388770.531250
84812.171875
218958.234375
158734.984375
111201.171875
255570.218750
96886.992188
493976.687500
209251.093750
182567.156250
47456.156250
107264.109375
240796.984375
161313.984375
70352.000000
184426.015625
95254.156250
103680.992188
100017.117188
254710.000000
206429.031250
78303.031250
185999.281250
180247.187500
101092.085938
62134.062500
76825.101563
312365.312500
54553.460938
307645.468750
71064.000000
42316.109375
115966.992188
68867.031250
124744.992188
175760.984375
106524.992188
211999.984375
109363.070313
106028.164063
81368.062500
276780.093750
125562.992188
85597.195313
33685.000000
233108.125000
75741.992188
318496.593750
63217.996094
71850.000000
311355.968750
147000.000000
119865.992188
92759.992188
118216.992188
105079.992188
94302.992188
241826.093750
87669.992188
158602.218750
107014.992188
243888.171875
324439.562500
76184.234375
84741.992188
109392.992188
136799.078125
107704.429688
106894.093750
207718.078125
73731.000000
37515.000000
105213.992188
89495.992188
193344.015625
187560.109375
231138.046875
99814.992188
43975.996094
7272.170898
294619.593750
131244.140625
99414.242188
111121.289063
183247.984375
123730.062500
224447.984375
88502.070313
796172.812500
120351.070313
42930.148438
86140.164063
65103.121094
279264.312500
110762.828125
110163.171875
182887.984375
73203.031250
127822.117188
535610.437500
60214.050781
241527.984375
86818.992188
61540.996094
121871.031250
79348.992188
191372.984375
59329.996094
166180.156250
162923.281250
185634.015625
60974.078125
152242.140625
40244.996094
91518.304688
96980.171875
95798.992188
120471.218750
70439.000000
73755.000000
218280.125000
50368.996094
307761.031250
147761.000000
136217.000000
77624.992188
251714.984375
199765.984375
132146.000000
130101.992188
226713.000000
227724.062500
166826.031250
41610.996094
338792.718750
96437.117188
89895.992188
70834.000000
102438.007813
97740.992188
71603.000000
82896.992188
59307.996094
129474.992188
115492.992188
171358.062500
128460.210938
61981.996094
50649.996094
130794.195313
107279.992188
97177.992188
111355.992188
142976.281250
317328.250000
121959.265625
296564.312500
94280.140625
195155.343750
136474.375000
209888.171875
271759.531250
87572.156250
72176.281250
123166.289063
208961.437500
198176.000000
84432.328125
151384.984375
173057.984375
430705.437500
260253.984375
115594.992188
107693.992188
225435.125000
225940.406250
381929.343750
23916.486328
179674.453125
378897.343750
112567.992188
162363.984375
100751.046875
179568.062500
458034.500000
104163.210938
131239.484375
351415.500000
169466.234375
330196.437500
301818.562500
272555.156250
124530.437500
305873.750000
344377.156250
132113.250000
71194.000000
167078.093750
51040.996094
46248.996094
71706.195313
272232.062500
69638.000000
84933.992188
83428.273438
302510.156250
98391.187500
60799.128906
131490.359375
211732.109375
82756.148438
194537.296875
85100.125000
200090.312500
99640.539063
168125.265625
10070.999023
89438.992188
180158.265625
104992.992188
58149.996094
208795.343750
195602.984375
237531.984375
71310.000000
63239.996094
102876.992188
113871.992188
221732.234375
106297.992188
237648.984375
60742.996094
274319.000000
158893.109375
166008.125000
265660.343750
201099.328125
177099.656250
196785.984375
169173.984375
285970.000000
245508.015625
97450.132813
147121.093750
233945.328125
105793.187500
211108.218750
290836.531250
72126.281250
76344.132813
84202.140625
90158.992188
76624.054688
270575.000000
152111.984375
41979.996094
64721.996094
69577.000000
93730.257813
62431.996094
82784.992188
95702.992188
101205.992188
106089.992188
74799.000000
115848.992188
102191.992188
238051.062500
285189.000000
115919.140625
274546.156250
180935.109375
133317.078125
257408.640625
103855.992188
71421.000000
176079.453125
67318.039063
89071.062500
51883.078125
96106.296875
77220.031250
76762.992188
83985.992188
80322.992188
393411.968750
107988.117188
89076.054688
483114.375000
257812.546875
47378.765625
252264.437500
229838.390625
75060.179688
205837.281250
257368.390625
54901.996094
89319.039063
331928.218750
92676.281250
87579.187500
88226.203125
112308.234375
64008.109375
573782.312500
119305.187500
91409.125000
66652.210938
320070.718750
207079.359375
128545.171875
260822.328125
140961.343750
76728.085938
109703.132813
262243.250000
77274.382813
117014.179688
32216.166016
223134.203125
97641.390625
211423.390625
219912.281250
61522.996094
73677.000000
278462.031250
130332.367188
31529.998047
97722.007813
49496.171875
71516.000000
186467.984375
139640.000000
58269.996094
109982.992188
161379.453125
87161.992188
115728.992188
112429.992188
108037.992188
113515.992188
118401.093750
83349.992188
84613.992188
220633.984375
215358.125000
111276.156250
252133.406250
42548.996094
245635.984375
238081.265625
88116.992188
113464.992188
70651.000000
79243.992188
166494.984375
151735.984375
96118.000000
263670.000000
222296.984375
195232.984375
299307.000000
102935.992188
58881.996094
267754.062500
253676.984375
236200.984375
221532.171875
90651.039063
82628.992188
90599.226563
85635.187500
307497.531250
249629.593750
52207.246094
86177.148438
89370.992188
126392.992188
134437.000000
110612.992188
228259.000000
354808.062500
86083.992188
123045.992188
145434.000000
61626.996094
220373.984375
305283.968750
104026.992188
115813.992188
286599.375000
111787.992188
196374.515625
68241.421875
167009.984375
66508.000000
296454.000000
237345.984375
103560.093750
81597.375000
120185.992188
62480.996094
259802.062500
78377.992188
114573.992188
182939.765625
74168.000000
312460.531250
112491.992188
196160.984375
184267.015625
99065.203125
149469.187500
175540.531250
194684.125000
228948.375000
18366.000000
168477.984375
267464.000000
184497.984375
97958.992188
94262.992188
102749.992188
68268.000000
160064.984375
167294.984375
208876.984375
146833.046875
202680.984375
227909.312500
98552.992188
105533.078125
103798.000000
117639.992188
178897.984375
219298.984375
110966.992188
224720.984375
155811.984375
87595.992188
141505.187500
52151.003906
44559.699219
252429.437500
93256.179688
55680.019531
168011.984375
81331.023438
101685.992188
119825.992188
41611.996094
169816.984375
197051.984375
58475.996094
158250.140625
89735.195313
17284.220703
89205.070313
387065.375000
94868.070313
249269.078125
104809.109375
120638.445313
110785.062500
89192.164063
80030.992188
178403.984375
65320.996094
95059.023438
84327.992188
272572.156250
91452.992188
42704.996094
310584.062500
93938.992188
110674.085938
80963.992188
98048.992188
127968.992188
212273.984375
89778.992188
79451.156250
249509.546875
203851.390625
264802.281250
83915.085938
269966.250000
73107.031250
129120.328125
295999.000000
77914.992188
98748.992188
75748.992188
239054.218750
116883.992188
70035.000000
191150.156250
65583.000000
272960.125000
104034.242188
213149.984375
21862.998047
222922.046875
302767.250000
104836.039063
165737.984375
103145.992188
204321.984375
