"Comp-BL1-H :: BL1-H"
192099.062500
88757.093750
113992.679688
270368.250000
101793.109375
134781.218750
211914.281250
160284.281250
87928.312500
200253.109375
117032.109375
175689.125000
204494.984375
30686.089844
66735.273438
155982.234375
11898.649414
299005.250000
101191.164063
126537.070313
80946.992188
18319.275391
224632.125000
398722.375000
403494.156250
41864.222656
66106.156250
193133.296875
172344.296875
142329.140625
176090.109375
343169.250000
56973.183594
243427.203125
152030.203125
146914.109375
165415.171875
21452.375000
182683.187500
7760.146973
263440.187500
159757.218750
270740.218750
165780.359375
114149.320313
126200.132813
55649.105469
149996.250000
101212.140625
20802.177734
182789.125000
103478.140625
200591.140625
106087.343750
162277.343750
162502.250000
107284.109375
165886.265625
237307.171875
118277.101563
202733.140625
297305.250000
848.481995
192874.359375
288453.468750
281143.218750
88823.078125
114151.257813
194241.218750
16478.097656
29770.304688
208698.171875
22723.226563
169584.187500
165937.078125
71429.187500
172724.171875
212278.156250
62993.300781
150898.203125
105517.992188
139030.984375
55980.121094
130786.109375
109419.031250
74015.445313
165855.140625
37096.250000
157266.031250
261803.125000
83729.203125
27589.259766
187841.171875
91857.234375
213587.234375
97327.062500
24547.125000
176531.156250
148510.187500
53199.273438
211327.171875
151235.203125
238361.359375
29343.048828
92007.109375
26955.121094
233359.328125
83734.195313
13797.188477
196254.203125
222960.281250
183302.265625
209634.109375
279147.312500
95082.085938
152676.406250
149484.093750
239674.218750
171993.500000
178594.218750
356440.062500
196561.250000
94237.265625
21359.232422
157649.125000
106599.078125
217789.218750
165362.062500
478417.406250
118225.078125
189471.250000
65193.156250
292967.312500
100726.140625
94951.125000
180769.437500
125918.125000
33431.140625
311495.375000
37702.230469
203542.312500
26706.128906
124116.164063
229459.062500
147339.203125
194396.250000
167314.140625
147457.250000
306769.218750
164055.140625
168546.031250
147275.125000
186646.078125
397720.375000
181238.437500
197106.187500
3041.143555
100470.210938
179305.218750
210928.218750
278448.187500
60232.304688
115167.367188
73240.101563
276719.281250
125647.117188
96083.101563
213936.437500
234262.218750
58440.156250
281851.250000
102702.187500
219894.234375
205303.125000
319778.406250
39279.179688
268818.250000
155876.046875
215292.125000
100994.242188
56670.082031
296417.281250
124178.195313
13646.209961
30843.072266
193410.250000
117726.101563
110027.054688
82061.132813
156838.187500
269053.156250
294718.125000
307595.281250
187062.203125
87723.179688
97073.234375
161363.109375
96641.093750
114286.085938
60741.125000
177707.171875
381663.281250
181709.265625
80138.062500
119623.148438
50810.277344
114414.125000
185809.218750
344930.218750
119264.156250
182371.046875
115808.195313
175776.156250
195161.187500
171527.140625
166848.125000
90089.164063
75362.203125
5240.269043
1576.364990
175693.125000
204428.140625
27446.500000
85290.148438
189494.218750
4126.100586
68950.171875
28299.431641
51400.183594
140978.203125
134700.218750
187855.281250
215139.125000
173397.328125
116887.195313
330313.250000
99574.265625
68892.164063
264861.375000
104896.468750
113508.179688
82110.054688
76870.132813
145836.250000
84598.710938
223304.265625
83426.125000
361102.312500
157752.062500
64625.089844
98593.132813
78951.382813
73742.226563
142023.171875
72815.148438
28500.220703
237611.140625
67246.179688
89986.101563
142928.078125
182538.156250
66559.070313
172792.156250
142645.093750
120833.039063
239924.062500
295916.062500
115713.093750
9472.134766
163327.984375
85110.203125
8002.210938
85965.335938
128828.078125
142794.250000
225587.093750
237050.140625
277811.187500
408529.187500
130243.085938
199114.187500
60464.996094
153045.265625
218359.171875
229755.187500
150619.218750
200000.375000
329817.406250
74258.093750
59487.257813
204315.156250
116880.242188
212152.093750
54645.347656
48238.179688
73435.242188
227365.265625
248717.109375
358259.281250
92160.250000
148738.203125
87866.062500
248422.296875
261716.250000
217230.125000
62044.191406
176099.250000
170517.187500
44449.285156
276629.218750
200924.406250
241526.343750
238788.234375
31942.333984
88297.250000
200773.187500
161804.218750
20044.232422
210603.281250
179589.156250
